id, app, content, score
1021, "Yurekuru Call", "地震があったのに後から鳴ったとか、何回も鳴って困るとか・・・アプリを理解してから使わないと開発者様に失礼ですよ。震源域が近いと通知が間に合いません。このアプリは「高度利用者向け」の情報を利用しているので更新しながら複数回鳴る場合があります。因みに携帯の地震速報は「一般向け」の情報を利用していますので、一回しか鳴りません。", 5
1022, "Yurekuru Call", "まもなくダウンロードと言って ダウンロードしない ☆１つにしてるけど、実質ゼロです。", 1
1023, "Yurekuru Call", "通知が来るときと来ないときがある。またエリア外の地震速報が出たりする。そしてバッテリーの消費量がまだ多い。それ以外はよいので改善をお願いします。期待していますよ", 4
1024, "Yurekuru Call", "さっき6きたけど、きてからなったからアンインストール！！使えない！！", 1
1025, "Yurekuru Call", "淡路島で発生した地震の際、愛知で揺れを感じるまでの時間をかなり正確に伝えてくれました。", 5
1026, "Yurekuru Call", "見やすいし、充電も減りが早くなったりしてないし、良いと思います(^-^)", 4
1027, "Yurekuru Call", "アンインストールしたのにアラームが鳴るのは何故？気持ち悪いアプリ、ウイルスか何か？", 1
1028, "Yurekuru Call", "全然問題ないです。 というか、訓練でなってそのせいで…とかいってるのは何なんですか？訓練だからなって当然でしょ。ちゃんと設定しないのが悪い。", 5
1029, "Yurekuru Call", "アラート鳴らない。", 1
1030, "Yurekuru Call", "(^-^)/", 5
1031, "Yurekuru Call", "他社のアプリの緊急地震速報より使いやすいです。", 5
1032, "Yurekuru Call", "安心～♪♪", 5
1033, "Yurekuru Call", "使いやすくなりました。", 5
1034, "Yurekuru Call", "40MB以上の空きがあるのに、たった数MBの更新で「用量がたりません」と表示されて失敗する。それを繰り返す。電池も食うし。    どんな更新のさせ方させているのか外からでは判断できないが、更新に関してはあまりにもいい加減な造りではある。", 1
1035, "Yurekuru Call", "地震は、おきないが一番", 4
1036, "Yurekuru Call", "なまずより設定がわかりやすくていい感じ。要望としては、履歴の件数を30件くらいに増やしてほしいのと、常駐するかしないのかの選択肢がほしい。", 4
1037, "Yurekuru Call", "セキュリティかかってる携帯はさWi-Fiかかってないとできないみたい。つかえない", 1
1038, "Yurekuru Call", "地震になっても、鳴らないのでは何の意味も無いと思われます。因って削除させて頂きました。", 1
1039, "Yurekuru Call", "この手のアプリはﾊﾞｯﾃﾘｰの消費は仕方ないですね。ﾅﾏｽﾞよりは完成度が高いと思われます。GX", 4
1040, "Yurekuru Call", "SHからOptimusGに機種変してから一回の通知でいいのに同じ通知が二回、三回なってしまうようになってしまった。改善お願いします！ それ以外は満足です！", 3
1041, "Yurekuru Call", "やはりユーザーからのレビューをみてみると  電池の減りが早いという意見がありました 。 使ってみて なにも使ってないのでやはり電池が へりがはやいです", 3
1042, "Yurekuru Call", "ｧｱたあ真たまぢまだあまた新しかったたちたまた", 2
1043, "Yurekuru Call", "ん～｡秒ごとに鳴ると精神的にまいる｡大きな地震だと女性はパニックになるよ(-_-;)", 1
1044, "Yurekuru Call", "内容はすごくいいです!!見やすくて重宝してます…。 だけど電池の減りが早いのはなんとななんないですか??  一分でもはやく改善お願いします_(._.)_", 3
1045, "Yurekuru Call", "いいんですけど、地震が起きてるときになるからそこを改善してほしいな～と感じてます。", 5
1046, "Yurekuru Call", "重宝してまっす", 5
1047, "Yurekuru Call", "電池の減り早い！！", 2
1048, "Yurekuru Call", "ちゃんと当たっているからいい!!", 5
1049, "Yurekuru Call", "電池減りは早く無くなるのは当たり前 エリアメールよりはいいと思うけど？", 5
1050, "Yurekuru Call", "鳴りました(*^_^*)", 5
1051, "Yurekuru Call", "さっきの5弱でちゃんと鳴ったよ♪設定しっかりすればマジで一分前から秒読み出来ます(￣-￣)ゞ", 5
1052, "Yurekuru Call", "いま震度5弱の地震があったけど、鳴らなかった。  震度4以上の設定にして、ほかもちゃんと設定してたけど。  鳴らないんじゃ意味無い", 1
1053, "Yurekuru Call", "Good", 5
1054, "Yurekuru Call", "今日、12月3日の訓練通知が地震速報の音で鳴り響きました。二度目です。一度目は会社内で謝りましたが、二度目です。今後このようなことがあっては困るので、アンインストールしました。", 1
1055, "Yurekuru Call", "めちゃくちゃバッテリーが減るようになりました。最悪ですね。", 1
1056, "Yurekuru Call", "訓練参加確認に警告音はないでしょ？ タダのソフトだからなんでもありですか？", 3
1057, "Yurekuru Call", "バッテリーにも優しい。", 4
1058, "Yurekuru Call", "詳細地区設定出来るのは、ありがたいが、仕事先や、出かける地域もプラスして設定できると、なおいいと思う", 3
1059, "Yurekuru Call", "気象庁仕事しろ", 5
1060, "Yurekuru Call", "予想震度別に通知音が設定したいので、スマホのサウンドファイルから選択できるようになりませんか？　たとえば、震度２と震度５弱が同じ音というのはどうかと… あと訓練通知に何で音鳴らすんでしょうか？ 回りは騒然です", 3
1061, "Yurekuru Call", "更新してから、電話の減りが異常に早く一日保たない。同じく更新してから、電話を繋げるとププ…ププ…と永遠に鳴っていて、アンインストールしたところ聞こえなくなったのでアプリのせいと判明。 今まで大変頼りにしていたのに、常駐させておけないです。改善願います。", 1
1062, "Yurekuru Call", "緊急地震速報の音でお知らせ通知。信じられません。とても良いアプリだと思っていたのに信用度ガタ落ち。作者は謝罪しろ！！", 1
1063, "Yurekuru Call", "12月3日に訓練をする、という通知が、緊急地震速報の音と共に送られてきた。マナーモードにしていたのに音で鳴るから、地震がくると思って自分も回りも身構えた、結果訓練のお知らせ、まわりの人達に謝りました、二度とないようにして欲しいです。訓練には参加しないと、設定もしてあるのに。", 3
1064, "Yurekuru Call", "12月3日と書いてありますが、今日鳴りました。NHKの音設定の為、周りの同僚が騒然としました。アプリの訓練です。と謝罪しましたが、かなり困惑しました。やり方をもう少し工夫してくれませんか？", 1
1065, "Yurekuru Call", "12/3訓練の案内が地震速報と同じ音でびっくりしました。 案内は他の方法でお願いします。", 3
1066, "Yurekuru Call", "緊急地震速報の音を使わないで欲しいです。すごくびっくりしました…… それ以外は、特に問題ありません。", 3
1067, "Yurekuru Call", "授業中に防災訓練よ通知ごときで音が鳴りました！！！ 寿命が縮む思いをしたので★一つです>^_^<", 1
1068, "Yurekuru Call", "いきなり鳴り出したから、地震が来るかと思ったら、何も無し。 ここのレビュー見て分かりました。 12/3の訓練通知で緊急音を鳴らさないでほしい！！ 会社でひんしゅくかったよ。。。", 1
1069, "Yurekuru Call", "訓練のお知らせがポップアップで表示されたけど、なにも緊急地震速報の音で知らせることはない… 緊急以外のお知らせは無音でお願いします。", 2
